id,sciName,mainCommonName,otherCommonNames,majorType,majorSubtype,order,family,subfamily,tribe,genus,specificEpithet,authoritySpeciesAuthor,authoritySpeciesYear,authoritySpeciesFullcitation,authoritySpeciesLink,holotypeVoucher,taxonomyNotes,taxonomyNotesCitation,biogeographicRealm,MSW3_matchtype,MSW3_sciName,extinct,domestic,flagged,newSppSinceMSW3,
5019,Rattus_simalurensis,Simalur Archipelago Rat,Simalur Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,simalurensis,Miller,1903,,,,NA,NA,Indomalaya,sciname match,Rattus_simalurensis,0,0,0,0,
5020,Rattus_sordidus,Canefield Rat,Dusky Field-rat|Sombre Downs Rat|Sordid Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,sordidus,Gould,1858,,,,NA,NA,Australasia/Oceania,sciname match,Rattus_sordidus,0,0,0,0,
5021,Rattus_steini,Stein’s New Guinea Rat,Small Spiny Rat|Stein’s Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,steini,Rümmler,1935,,,,NA,NA,Australasia/Oceania,sciname match,Rattus_steini,0,0,0,0,
5022,Rattus_stoicus,Andaman Archipelago Rat,Andaman Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,stoicus,Miller,1902,,,,NA,NA,Indomalaya,sciname match,Rattus_stoicus,0,0,0,0,
5023,Rattus_tanezumi,Oriental House Rat,Oriental Rat|Oriental Roof Rat|Tanizumi Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,tanezumi,Temminck,1844,,,,NA,NA,"Palearctic, Indomalaya",sciname match,Rattus_tanezumi,0,0,0,0,
5024,Rattus_tawitawiensis,Tawitawi Forest Rat,Tawitawi Island Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,tawitawiensis,Musser & Holden,1985,,,,NA,NA,Indomalaya,sciname match,Rattus_tawitawiensis,0,0,0,0,
5025,Rattus_timorensis,Timor Forest Rat,Timor Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,timorensis,"Kitchener, Aplin, Boeadi",1991,,,,NA,NA,Australasia/Oceania,sciname match,Rattus_timorensis,0,0,0,0,
5026,Rattus_tiomanicus,Malaysian Field Rat,Malayan Field Rat|Tioman Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,tiomanicus,Miller,1900,,,,NA,NA,Indomalaya,sciname match,Rattus_tiomanicus,0,0,0,0,
5027,Rattus_tunneyi,Australian Pale Field Rat,Pale Field Rat|Tunney’s Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,tunneyi,Thomas,1904,,,,NA,NA,Australasia/Oceania,sciname match,Rattus_tunneyi,0,0,0,0,
5028,Rattus_vandeuseni,Van Deusen’s New Guinea Mountain Rat,Van Deusen’s Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,vandeuseni,Taylor & Calaby,1982,,,,NA,NA,Australasia/Oceania,sciname match,Rattus_vandeuseni,0,0,0,0,
5029,Rattus_verecundus,New Guinea Slender Rat,,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,verecundus,Thomas,1904,,,,NA,NA,Australasia/Oceania,sciname match,Rattus_verecundus,0,0,0,0,
5030,Rattus_villosissimus,Australian Long-haired Rat,Long-haired Rat|Plague Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,villosissimus,Waite,1898,,,,NA,NA,Australasia/Oceania,sciname match,Rattus_villosissimus,0,0,0,0,
5031,Rattus_xanthurus,North-eastern Xanthurus Rat,Yellow-tailed Forest Rat|Yellow-tailed Rat,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,xanthurus,Gray,1867,,,,NA,NA,Australasia/Oceania,sciname match,Rattus_xanthurus,0,0,0,0,
5032,Ratufa_affinis,Pale Giant Squirrel,Cream-colored Giant Squirrel,Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,RATUFINAE,NA,Ratufa,affinis,Raffles,1821,,,,NA,NA,Indomalaya,sciname match,Ratufa_affinis,0,0,0,0,
5033,Ratufa_bicolor,Black Giant Squirrel,Black-and-white Giant Squirrel|Malayan Giant Squirrel,Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,RATUFINAE,NA,Ratufa,bicolor,Sparrman,1778,,,,NA,NA,"Palearctic, Indomalaya",sciname match,Ratufa_bicolor,0,0,0,0,
5034,Ratufa_indica,Indian Giant Squirrel,Malabar Giant Squirrel,Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,RATUFINAE,NA,Ratufa,indica,Erxleben,1777,,,,NA,NA,Palearctic,sciname match,Ratufa_indica,0,0,0,0,
5035,Ratufa_macroura,Sri Lankan Giant Squirrel,Grizzled Giant Squirrel,Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,RATUFINAE,NA,Ratufa,macroura,Pennant,1769,,,,NA,NA,Palearctic,sciname match,Ratufa_macroura,0,0,0,0,
5036,Redunca_arundinum,Southern Reedbuck,Common Reedbuck,Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,REDUNCINI,Redunca,arundinum,Boddaert,1785,,,,NA,NA,Afrotropic,sciname match,Redunca_arundinum,0,0,0,0,
5037,Redunca_fulvorufula,Southern Mountain Reedbuck,,Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,REDUNCINI,Redunca,fulvorufula,Afzelius,1815,,,,NA,NA,Afrotropic,sciname match,Redunca_fulvorufula,0,0,0,0,
5038,Redunca_redunca,Western Reedbuck,Nagor Reedbuck|Senegal Reedbuck,Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,REDUNCINI,Redunca,redunca,Pallas,1767,,,,NA,NA,Afrotropic,sciname match,Redunca_redunca,0,0,0,0,
5039,Reithrodon_auritus,Hairy-soled Conyrat,Bunny Rat,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,REITHRODONTINI,Reithrodon,auritus,Fischer,1814,,,,NA,NA,Neotropic,sciname match,Reithrodon_auritus,0,0,0,0,
5040,Reithrodon_typicus,Naked-soled Conyrat,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,REITHRODONTINI,Reithrodon,typicus,Waterhouse,1837,,,,NA,NA,Neotropic,sciname match,Reithrodon_typicus,0,0,0,0,
5041,Reithrodontomys_bakeri,Baker’s Harvest Mouse,Baker’s Small-toothed Harvest Mouse,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,bakeri,"Bradley, Mendez-Harclerode, Hamilton, & Ceballos",2004,,,,NA,NA,Nearctic,unmatched,NA,0,0,0,0,
5042,Reithrodontomys_brevirostris,Short-nosed Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,brevirostris,Goodwin,1943,,,,NA,NA,Neotropic,sciname match,Reithrodontomys_brevirostris,0,0,0,0,
5043,Reithrodontomys_burti,Sonoran Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,burti,Benson,1939,,,,NA,NA,Nearctic,sciname match,Reithrodontomys_burti,0,0,0,0,
5044,Reithrodontomys_cherrii,Costa Rican Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,cherrii,J. A. Allen,1891,,,,New Species,"Gardner, A.L., Carleton, M.D. 2009. Chapter 5. A new species of Reithrodontomys, subgenus Aporodon (Cricetidae: Neotominae), from the Highlands of Costa Rica, with comments on Costa Rican and Panamanian Reithrodontomys. Bulletin of the American Museum of Natural History, 331(1): 157-182.",Neotropic,unmatched,NA,0,0,0,1,
5045,Reithrodontomys_chrysopsis,Volcano Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,chrysopsis,Merriam,1900,,,,NA,NA,Nearctic,sciname match,Reithrodontomys_chrysopsis,0,0,0,0,
5046,Reithrodontomys_creper,Talamancan Harvest Mouse,Chiriqui Harvest Mouse,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,creper,Bangs,1902,,,,NA,NA,Neotropic,sciname match,Reithrodontomys_creper,0,0,0,0,
5047,Reithrodontomys_darienensis,Darien Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,darienensis,Pearson,1939,,,,NA,NA,Neotropic,sciname match,Reithrodontomys_darienensis,0,0,0,0,
5048,Reithrodontomys_fulvescens,Fulvous Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,fulvescens,J. A. Allen,1894,,,,NA,NA,"Nearctic, Neotropic",sciname match,Reithrodontomys_fulvescens,0,0,0,0,
5049,Reithrodontomys_garichensis,Chiriquian Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,garichensis,Enders & Pearson,1940,,,,New species,"Gardner, A.L., Carleton, M.D. 2009. Chapter 5. A new species of Reithrodontomys, subgenus Aporodon (Cricetidae: Neotominae), from the Highlands of Costa Rica, with comments on Costa Rican and Panamanian Reithrodontomys. Bulletin of the American Museum of Natural History, 331(1): 157-182.",Neotropic,unmatched,NA,0,0,0,1,
5050,Reithrodontomys_gracilis,Slender Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,gracilis,J. A. Allen & Chapman,1897,,,,NA,NA,"Nearctic, Neotropic",sciname match,Reithrodontomys_gracilis,0,0,0,0,
5051,Reithrodontomys_hirsutus,Hairy Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,hirsutus,Merriam,1901,,,,NA,NA,Nearctic,sciname match,Reithrodontomys_hirsutus,0,0,0,0,
5052,Reithrodontomys_humulis,Eastern Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,humulis,Audubon & Bachman,1841,,,,NA,NA,Nearctic,sciname match,Reithrodontomys_humulis,0,0,0,0,
5053,Reithrodontomys_megalotis,Western Harvest Mouse,Southern Marsh Harvest Mouse,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,megalotis,Baird,1857,,,,NA,NA,Nearctic,sciname match,Reithrodontomys_megalotis,0,0,0,0,
5054,Reithrodontomys_mexicanus,Mexican Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,mexicanus,Saussure,1860,,,,NA,NA,"Nearctic, Neotropic",sciname match,Reithrodontomys_mexicanus,0,0,0,0,
5055,Reithrodontomys_microdon,Small-toothed Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,microdon,Merriam,1901,,,,NA,NA,Nearctic,sciname match,Reithrodontomys_microdon,0,0,0,0,
5056,Reithrodontomys_montanus,Plains Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,montanus,Baird,1855,,,,NA,NA,Nearctic,sciname match,Reithrodontomys_montanus,0,0,0,0,
5057,Reithrodontomys_musseri,Musser’s Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,musseri,Gardner & Carleton,2009,,,,New species,"Gardner, A.L., Carleton, M.D. 2009. Chapter 5. A new species of Reithrodontomys, subgenus Aporodon (Cricetidae: Neotominae), from the Highlands of Costa Rica, with comments on Costa Rican and Panamanian Reithrodontomys. Bulletin of the American Museum of Natural History, 331(1): 157-182.",Neotropic,unmatched,NA,0,0,0,1,
5058,Reithrodontomys_paradoxus,Nicaraguan Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,paradoxus,Jones & Genoways,1970,,,,NA,NA,Neotropic,sciname match,Reithrodontomys_paradoxus,0,0,0,0,
5059,Reithrodontomys_raviventris,Salt-marsh Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,raviventris,Dixon,1908,,,,NA,NA,Nearctic,sciname match,Reithrodontomys_raviventris,0,0,0,0,
5060,Reithrodontomys_rodriguezi,Rodriguez’s Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,rodriguezi,Goodwin,1943,,,,NA,NA,Neotropic,sciname match,Reithrodontomys_rodriguezi,0,0,0,0,
5061,Reithrodontomys_spectabilis,Cozumel Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,spectabilis,Jones & Lawlor,1965,,,,NA,NA,Nearctic,sciname match,Reithrodontomys_spectabilis,0,0,0,0,
5062,Reithrodontomys_sumichrasti,Sumichrast’s Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,sumichrasti,Saussure,1861,,,,NA,NA,"Nearctic, Neotropic",sciname match,Reithrodontomys_sumichrasti,0,0,0,0,
5063,Reithrodontomys_tenuirostris,Narrow-nosed Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,tenuirostris,Merriam,1901,,,,NA,NA,Neotropic,sciname match,Reithrodontomys_tenuirostris,0,0,0,0,
5064,Reithrodontomys_zacatecae,Zacatecan Harvest Mouse,,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,zacatecae,Merriam,1901,,,,NA,NA,Nearctic,sciname match,Reithrodontomys_zacatecae,0,0,0,0,
5065,Rhabdomys_bechuanae,West-Central South African Four-striped Grass Rat,West Central South African Rhabdomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Rhabdomys,bechuanae,Thomas,1893,,,,New Species: union of,"du Toit, N., van Vuuren, B.J., Matthee, S., Matthee, C.A. 2012. Biome specificity of distinct genetic lineages within the four-dtriped mouse Rhabdomys pumilio (Rodentia: Muridae) from southern Africa with implications for taxonomy. Molecular Phylogenetics and Evolution 65: 75-86.",Afrotropic,unmatched,NA,0,0,0,1,
5066,Rhabdomys_chakae,KwaZulu Natal Four-striped Grass Rat,KwaZulu Natal Rhabdomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Rhabdomys,chakae,Wroughton,1905,,,,split from R. pumilio,"Castiglia, R., Solano, E., Makundi, R. H., Hulselmans, J., Verheyen, E., & Colangelo, P. (2012). Rapid chromosomal evolution in the mesic four-striped grass rat Rhabdomys dilectus (Rodentia, Muridae) revealed by mtDNA phylogeographic analysis. Journal of Zoological Systematics and Evolutionary Research, 50(2), 165-172.",Afrotropic,unmatched,NA,0,0,0,1,
5067,Rhabdomys_dilectus,Mesic Four-striped Grass Rat,Mesic Rhabdomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Rhabdomys,dilectus,de Winton,1897,,,,"Consistent with MSW3, not on Upham list",NA,Afrotropic,sciname match,Rhabdomys_dilectus,0,0,0,0,
5068,Rhabdomys_intermedius,Karoo Four-striped Grass Rat,Karoo Rhabdomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Rhabdomys,intermedius,Wroughton,1905,,,,New Species: union of,"du Toit, N., van Vuuren, B.J., Matthee, S., Matthee, C.A. 2012. Biome specificity of distinct genetic lineages within the four-dtriped mouse Rhabdomys pumilio (Rodentia: Muridae) from southern Africa with implications for taxonomy. Molecular Phylogenetics and Evolution 65: 75-86.",Afrotropic,unmatched,NA,0,0,0,1,
5069,Rhabdomys_pumilio,Xeric Four-striped Grass Rat,Four-striped Field Mouse|Four-striped Grass Mouse|Four-striped Grass Rat|Xeric Four-striped Rhabdomys,Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,ARVICANTHINI,Rhabdomys,pumilio,Sparrman,1784,,,,New Species: union of,"du Toit, N., van Vuuren, B.J., Matthee, S., Matthee, C.A. 2012. Biome specificity of distinct genetic lineages within the four-dtriped mouse Rhabdomys pumilio (Rodentia: Muridae) from southern Africa with implications for taxonomy. Molecular Phylogenetics and Evolution 65: 75-86.",Afrotropic,sciname match,Rhabdomys_pumilio,0,0,0,0,
5070,Rhagomys_longilingua,Long-tongued Arboreal Mouse,Long-tongued Rhagomys,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,THOMASOMYINI,Rhagomys,longilingua,Luna & Patterson,2003,,,,NA,NA,Neotropic,sciname match,Rhagomys_longilingua,0,0,0,0,
5071,Rhagomys_rufescens,Brazilian Arboreal Mouse,Rufescent Rhagomys,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,THOMASOMYINI,Rhagomys,rufescens,Thomas,1886,,,,NA,NA,Neotropic,sciname match,Rhagomys_rufescens,0,0,0,0,
5072,Rheithrosciurus_macrotis,Tufted Ground Squirrel,Groove-toothed Squirrel,Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,SCIURINAE,SCIURINI,Rheithrosciurus,macrotis,Gray,1856,,,,NA,NA,Indomalaya,sciname match,Rheithrosciurus_macrotis,0,0,0,0,
5073,Rheomys_mexicanus,Mexican Water Mouse,Goodwin’s Water Mouse|Mexican Ichthyomyine,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,ICHTHYOMYINI,Rheomys,mexicanus,Goodwin,1959,,,,NA,NA,Neotropic,sciname match,Rheomys_mexicanus,0,0,0,0,
5074,Rheomys_raptor,Goldman’s Water Mouse,Goldman’s Ichthyomyine,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,ICHTHYOMYINI,Rheomys,raptor,Goldman,1912,,,,NA,NA,Neotropic,sciname match,Rheomys_raptor,0,0,0,0,
5075,Rheomys_thomasi,Thomas’s Water Mouse,Thomas’ Ichthyomyine,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,ICHTHYOMYINI,Rheomys,thomasi,Dickey,1928,,,,NA,NA,Neotropic,sciname match,Rheomys_thomasi,0,0,0,0,
5076,Rheomys_underwoodi,Underwood’s Water Mouse,Underwood’s Ichthyomyine,Placentalia,Boreoeutheria,RODENTIA,CRICETIDAE,SIGMODONTINAE,ICHTHYOMYINI,Rheomys,underwoodi,Thomas,1906,,,,NA,NA,Neotropic,sciname match,Rheomys_underwoodi,0,0,0,0,
5077,Rhinoceros_sondaicus,Javan Rhinoceros,Lesser One-horned Rhinoceros,Placentalia,Boreoeutheria,PERISSODACTYLA,RHINOCEROTIDAE,NA,NA,Rhinoceros,sondaicus,Desmarest,1822,,,,NA,NA,Indomalaya,sciname match,Rhinoceros_sondaicus,0,0,0,0,
5078,Rhinoceros_unicornis,Greater One-horned Rhinoceros,Indian Rhinoceros,Placentalia,Boreoeutheria,PERISSODACTYLA,RHINOCEROTIDAE,NA,NA,Rhinoceros,unicornis,Linnaeus,1758,,,,NA,NA,Indomalaya,sciname match,Rhinoceros_unicornis,0,0,0,0,
5079,Rhinolophus_acuminatus,Acuminate Horseshoe Bat,,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,acuminatus,Peters,1871,,,,NA,NA,Indomalaya,sciname match,Rhinolophus_acuminatus,0,0,0,0,
5080,Rhinolophus_adami,Adam’s Horseshoe Bat,Congo Horseshoe Bat,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,adami,Aellen & Brosset,1968,,,,NA,NA,Afrotropic,sciname match,Rhinolophus_adami,0,0,0,0,
5081,Rhinolophus_affinis,Intermediate Horseshoe Bat,,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,affinis,Horsfield,1823,,,,NA,NA,"Indomalaya, Australasia/Oceania, Palearctic",sciname match,Rhinolophus_affinis,0,0,0,0,
5082,Rhinolophus_alcyone,Halcyon Horseshoe Bat,,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,alcyone,Temminck,1853,,,,NA,NA,Afrotropic,sciname match,Rhinolophus_alcyone,0,0,0,0,
5083,Rhinolophus_arcuatus,Arcuate Horseshoe Bat,,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,arcuatus,Peters,1871,,,,NA,NA,"Indomalaya, Australasia/Oceania",sciname match,Rhinolophus_arcuatus,0,0,0,0,
5084,Rhinolophus_beddomei,Beddome’s Woolly Horseshoe Bat,Bedomme’s Horseshoe Bat,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,beddomei,K. Andersen,1905,,,,NA,NA,Indomalaya,sciname match,Rhinolophus_beddomei,0,0,0,0,
5085,Rhinolophus_belligerator,Poso Horseshoe Bat,Belligerent Horseshoe Bat,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,belligerator,"Patrick, McCullock, & Ruedas",2013,,,,New Species,"Patrick, L.E., McCulloch, E.S., Ruedas, L.A. 2013. Systematics and biogeography of the arcuate horseshoe bat species complex (Chiroptera, Rhinolophidae). Zoologica Scripta. doi: 10.1111/zsc.12026.",Australasia/Oceania,unmatched,NA,0,0,0,1,
5086,Rhinolophus_blasii,Blasius’s Horseshoe Bat,Peak-saddle Horseshoe Bat,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,blasii,Peters,1867,,,,NA,NA,"Palearctic, Afrotropic",sciname match,Rhinolophus_blasii,0,0,0,0,
5087,Rhinolophus_bocharicus,Bokhara Horseshoe Bat,Central Asian Horseshoe Bat,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,bocharicus,Kastchenko & Akimov,1917,,,,NA,NA,Palearctic,sciname match,Rhinolophus_bocharicus,0,0,0,0,
5088,Rhinolophus_borneensis,Bornean Horseshoe Bat,,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,borneensis,Peters,1861,,,,NA,NA,Indomalaya,sciname match,Rhinolophus_borneensis,0,0,0,0,
5089,Rhinolophus_canuti,Knud’s Horseshoe Bat,Canut’s Horseshoe Bat,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,canuti,Thomas & Wroughton,1909,,,,NA,NA,Indomalaya,sciname match,Rhinolophus_canuti,0,0,0,0,
5090,Rhinolophus_capensis,Cape Horseshoe Bat,Southern Africa Horseshoe Bat,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,capensis,Lichtenstein,1823,,,,NA,NA,Afrotropic,sciname match,Rhinolophus_capensis,0,0,0,0,
5091,Rhinolophus_celebensis,Sulawesi Horseshoe Bat,,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,celebensis,K. Andersen,1905,,,,NA,NA,"Indomalaya, Australasia/Oceania",sciname match,Rhinolophus_celebensis,0,0,0,0,
5092,Rhinolophus_chaseni,Indochinese Horseshoe Bat,,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,chaseni,Sanborn,1939,,,,split from R. borneensis,"Francis, C. M., & Barrett, P. (2008). A field guide to the mammals of South-East Asia. New Holland Publishers.",Indomalaya,unmatched,NA,0,0,0,1,
5093,Rhinolophus_chiewkweeae,Chiew Kwee’s Horseshoe Bat,,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,chiewkweeae,Yoshiyuki & Lim,2005,,,,New Species,"Yoshiyuki, M., Lim, B.L. 2005. A new horseshoe bat, Rhinolophus chiewkweeae (Chiroptera, Rhinolophidae), from Malaysia. Bull. Natn. Sci. Mus., Tokyo, Ser. A. 31(1): 29-36.",Indomalaya,unmatched,NA,0,0,0,1,
5094,Rhinolophus_clivosus,Geoffroy’s Horseshoe Bat,Arabian Horseshoe Bat|Cretzschmar’s Horseshoe Bat,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,clivosus,Cretzschmar,1828,,,,NA,NA,"Afrotropic, Palearctic",sciname match,Rhinolophus_clivosus,0,0,0,0,
5095,Rhinolophus_coelophyllus,Croslet Horseshoe Bat,,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,coelophyllus,Peters,1867,,,,NA,NA,Indomalaya,sciname match,Rhinolophus_coelophyllus,0,0,0,0,
5096,Rhinolophus_cognatus,Andaman Horseshoe Bat,,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,cognatus,K. Andersen,1906,,,,NA,NA,Indomalaya,sciname match,Rhinolophus_cognatus,0,0,0,0,
5097,Rhinolophus_cohenae,Cohen’s Horseshoe Bat,,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,cohenae,"Taylor, Stoffberg, Monadjem, Schoeman, Bayliss, & Cotterill",2012,,,,NA,NA,Afrotropic,unmatched,NA,0,0,0,1,
5098,Rhinolophus_convexus,Convex Horseshoe Bat,,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,convexus,Csorba,1997,,,,NA,NA,Indomalaya,sciname match,Rhinolophus_convexus,0,0,0,0,
5099,Rhinolophus_cornutus,Little Japanese Horseshoe Bat,Japanese Lesser Horseshoe Bat,Placentalia,Boreoeutheria,CHIROPTERA,RHINOLOPHIDAE,NA,NA,Rhinolophus,cornutus,Temminck,1834,,,,"New Species, includes orii, pumilus, miyakonis","Wu, Y., Motokawa, M., Harada, M., Thong, V.D., Lin, L.-K., Li, Y.-C. 2012. Morphometric variation in the pusillus group of teh genus Rhinolophys (Mammalia: Chiroptera: Rhinolophidae) in East Asia. Zoological Science 29: 396-402.",Palearctic,sciname match,Rhinolophus_cornutus,0,0,0,1,
